season	id	name	createdate	origin	is_paid	round_start	id_user
2017/18	23446	Team/7	2017-08-22 11:24:47.813	PAYPAL	1	0	787565
2017/18	23448	make fc	2017-08-22 11:26:22.510	REVISTA	1	0	775361
2017/18	23460	Professor Kilamba	2017-08-22 11:37:40.630	REVISTA	1	0	793297
2017/18	23461	FC Pernas de Pau III	2017-08-22 11:38:37.040	REVISTA	1	0	772057
2017/18	23464	Marco Silva time	2017-08-22 11:40:27.023	REVISTA	1	0	784890
2017/18	23470	FC Pontassolense	2017-08-22 11:49:54.573	PAYPAL	1	0	773187
2017/18	23473	Reum†ticos FC	2017-08-22 11:50:59.670	PAYPAL	1	0	770105
2017/18	23474	S°ul United F.C.	2017-08-22 11:51:19.470	REVISTA	1	0	790666
2017/18	23475	Canhas FC	2017-08-22 11:51:42.023	PAYPAL	1	0	773187
2017/18	23478	11+Eu 	2017-08-22 11:52:48.330	MB	1	0	786930
2017/18	23482	...M@koy_Team...	2017-08-22 12:05:47.773	REVISTA	1	0	789893
2017/18	23483	Tira olhos	2017-08-22 12:06:33.117	MB	1	0	786593
2017/18	23484	NightWalker	2017-08-22 12:07:32.397	REVISTA	1	0	792609
2017/18	23485	Tira olhos 1	2017-08-22 12:08:07.713	MB	1	0	786593
2017/18	23486	Tira olhos 2	2017-08-22 12:09:14.097	MB	1	0	786593
2017/18	23488	Tira olhos 3	2017-08-22 12:10:41.087	C‡DIGO OFERTA 3+1	0	0	786593
2017/18	23490	Mature FC	2017-08-22 12:10:48.230	REVISTA	1	0	766162
2017/18	23495	Pescadounis	2017-08-22 12:14:43.313	OFERTAS ?VµRIOS?	0	0	770692
2017/18	23499	ROMEIREX	2017-08-22 12:20:24.793	MB	1	0	787745
2017/18	23501	Pinheiro104	2017-08-22 12:22:05.870	CC	1	0	769475
2017/18	23510	Tavilar	2017-08-22 12:31:49.277	REVISTA	1	0	769579
2017/18	23516	S. L. BAETAS	2017-08-22 12:34:57.010	MB	1	0	782224
2017/18	23520	Deixa o Resto FC	2017-08-22 12:37:40.193	CC	1	0	765343
2017/18	23522	Pisconight.F.C.	2017-08-22 12:39:39.940	REVISTA	1	0	775858
2017/18	23524	Martinho	2017-08-22 12:40:14.120	REVISTA	1	0	760683
2017/18	23532	Los Manda Facas	2017-08-22 12:47:50.277	REVISTA	1	0	764060
2017/18	23534	Mota Cordeiro FC	2017-08-22 12:52:10.707	REVISTA	1	0	775000
2017/18	23535	D† de vaia FC	2017-08-22 12:52:58.537	MB	1	0	777584
2017/18	23536	Atrufiados FC	2017-08-22 12:53:44.420	MB	1	0	777584
2017/18	23538	Acaba J† FC	2017-08-22 12:54:47.610	C‡DIGO OFERTA 3+1	0	0	777584
2017/18	23541	Heartlion	2017-08-22 12:58:50.947	REVISTA	1	0	785671
2017/18	23548	Velho F.C.	2017-08-22 13:12:09.077	REVISTA	1	0	768881
2017/18	23549	Vale de Cavalos	2017-08-22 13:12:46.173	REVISTA	1	0	760771
2017/18	23550	M†fiaVermelha_03	2017-08-22 13:13:02.383	REVISTA	1	0	769043
2017/18	23554	Antwerp	2017-08-22 13:14:34.240	REVISTA	1	0	780727
2017/18	23556	TETRA TEAM	2017-08-22 13:15:30.403	REVISTA	1	0	779222
2017/18	23560	Espalha	2017-08-22 13:17:00.960	MB	1	0	786897
2017/18	23562	#rumoao37#	2017-08-22 13:17:48.153	MB	1	0	774676
2017/18	23578	TwinsTeam	2017-08-22 13:43:52.420	MB	1	0	778582
2017/18	23584	CaronaFC	2017-08-22 13:48:26.217	REVISTA	1	0	776228
2017/18	23588	Bluelegend	2017-08-22 13:53:20.077	REVISTA	1	0	775788
2017/18	23591	Telini United	2017-08-22 14:04:20.363	REVISTA	1	0	779247
2017/18	23592	F.C. Vilafresquense	2017-08-22 14:05:28.983	MB	1	0	780763
2017/18	23599	Jogatins	2017-08-22 14:12:18.827	CC	1	0	782841
2017/18	23601	GDSM	2017-08-22 14:14:23.867	REVISTA	1	0	767421
2017/18	23608	Salta Pocinhas FC	2017-08-22 14:27:48.367	REVISTA	1	0	784262
2017/18	23616	canarinho	2017-08-22 14:34:16.710	MB	1	0	775934
2017/18	23625	Tornados	2017-08-22 14:37:17.540	REVISTA	1	0	764840
2017/18	23627	4Everêder	2017-08-22 14:37:29.643	MB	1	0	766726
2017/18	23635	SPORTING DA BARONIA	2017-08-22 14:44:26.993	REVISTA	1	0	766316
2017/18	23646	XABS DREAM TEAM	2017-08-22 15:04:14.527	MB	1	0	789215
2017/18	23648	µgua de Pias, sff!	2017-08-22 15:07:48.430	CC	1	0	777739
2017/18	23657	Costa 1	2017-08-22 15:15:23.773	REVISTA	1	0	778233
2017/18	23660	BriosaRed	2017-08-22 15:16:30.977	MB	1	0	786720
2017/18	23661	RUMOAO37PENTA	2017-08-22 15:16:32.793	MB	1	0	760505
2017/18	23675	KillaBunnies	2017-08-22 15:29:58.000	REVISTA	1	0	786402
2017/18	23683	A sorte de Birrodas	2017-08-22 15:38:00.310	REVISTA	1	0	792067
2017/18	23684	ASilva United	2017-08-22 15:38:14.790	REVISTA	1	0	779694
2017/18	23688	VSG85	2017-08-22 15:40:36.267	MB	1	0	772971
2017/18	23696	RiCaRdO_PaTaC∆O	2017-08-22 15:45:52.460	MB	1	0	777046
2017/18	23701	Lameira77	2017-08-22 15:52:06.093	MB	1	0	784313
2017/18	23705	Dybala friends	2017-08-22 15:53:38.833	REVISTA	1	0	767043
2017/18	23706	ALEX21 F.C.	2017-08-22 15:54:55.653	REVISTA	1	0	766431
2017/18	23720	Reivaxjoa	2017-08-22 16:09:33.837	REVISTA	1	0	770716
2017/18	23724	LEOPARDOS&PUMAS	2017-08-22 16:12:23.057	REVISTA	1	0	777715
2017/18	23728	Ultimo da Liga	2017-08-22 16:20:29.870	REVISTA	1	0	779160
2017/18	23734	Sporting OsRudolfos 	2017-08-22 16:26:05.190	REVISTA	1	0	786229
2017/18	23738	White House FC	2017-08-22 16:30:59.790	REVISTA	1	0	782890
2017/18	23740	Os Pulhas	2017-08-22 16:32:46.550	REVISTA	1	0	779689
2017/18	23741	H-Ramos Team	2017-08-22 16:33:24.110	PAYPAL	1	0	769864
2017/18	23750	SANCOSTEAM	2017-08-22 16:39:05.717	C‡DIGO OFERTA 3+1	0	0	766404
2017/18	23754	Na na na bas dost	2017-08-22 16:43:57.847	REVISTA	1	0	760590
2017/18	23771	O dobro de 0	2017-08-22 17:12:23.197	MB	1	0	772288
2017/18	23772	Entradas 1978 HM	2017-08-22 17:12:59.263	REVISTA	1	0	775218
2017/18	23773	Pipe Dream	2017-08-22 17:14:01.140	REVISTA	1	0	785337
2017/18	23778	LE(S)ÂES DO ARUNCA	2017-08-22 17:18:56.327	REVISTA	1	0	787009
2017/18	23799	ESFEROVITE_SLB	2017-08-22 17:36:06.807	MB	1	0	773737
2017/18	23809	Tetra2018	2017-08-22 17:49:50.050	REVISTA	1	0	764066
2017/18	23810	Machico City	2017-08-22 17:52:30.173	REVISTA	1	0	771117
2017/18	23819	RUI11Esperancas5	2017-08-22 18:03:40.680	REVISTA	1	0	771097
2017/18	23826	Chef Rocha	2017-08-22 18:07:14.847	REVISTA	1	0	783740
2017/18	23841	Camone Bar B.A.	2017-08-22 18:38:22.600	REVISTA	1	0	761821
2017/18	23842	MataMoreira Team	2017-08-22 18:38:36.617	REVISTA	1	0	784668
2017/18	23844	FC Famalic∆o 1931	2017-08-22 18:42:02.533	REVISTA	1	0	782521
2017/18	23845	MikeSpecial	2017-08-22 18:42:11.090	MB	1	0	775605
2017/18	23854	MP7_Tuga	2017-08-22 18:53:22.070	MB	1	0	778578
2017/18	23859	Rolo F.C.	2017-08-22 18:59:11.387	MB	1	0	762394
2017/18	23863	ASAS2	2017-08-22 19:06:29.770	REVISTA	1	0	792162
2017/18	23865	Francesinhas United	2017-08-22 19:07:44.583	MB	1	0	785206
2017/18	23866	_Simpson FC	2017-08-22 19:08:36.133	REVISTA	1	0	785841
2017/18	23874	Cumilistas	2017-08-22 19:18:29.683	REVISTA	1	0	782988
2017/18	23886	Siga a Rusga FC	2017-08-22 19:29:49.323	REVISTA	1	0	767616
2017/18	23898	Le‰es da Mouzinho	2017-08-22 19:37:33.480	MB	1	0	776778
2017/18	23915	Taemek'team82	2017-08-22 19:49:18.253	MB	1	0	781151
2017/18	23917	A.Team	2017-08-22 19:50:00.827	MB	1	0	781151
2017/18	23922	RUIVPA	2017-08-22 19:53:52.470	REVISTA	1	0	785248
2017/18	23923	O campe∆o voltou...	2017-08-22 19:54:59.667	REVISTA	1	0	770956
2017/18	23924	Pedrog∆o Glorioso	2017-08-22 19:55:00.760	MB	1	0	771756
2017/18	23928	SnowmanTeam	2017-08-22 20:08:43.700	REVISTA	1	0	771856
2017/18	23929	MARIANA21	2017-08-22 20:10:11.763	MB	1	0	782565
2017/18	23935	Kinzazero	2017-08-22 20:18:54.330	REVISTA	1	0	766671
2017/18	23936	SemColinho	2017-08-22 20:20:41.477	REVISTA	1	0	781675
2017/18	23937	Mugitown	2017-08-22 20:23:35.840	REVISTA	1	0	781866
2017/18	23938	PPinho	2017-08-22 20:23:56.597	REVISTA	1	0	764029
2017/18	23951	Hulk84	2017-08-22 20:39:17.220	REVISTA	1	0	776345
2017/18	23969	Os Liborios	2017-08-22 20:56:38.450	REVISTA	1	0	780067
2017/18	23980	Sapos_Verdes	2017-08-22 21:09:13.893	REVISTA	1	0	775545
2017/18	23983	SAMUTEAM 05	2017-08-22 21:11:49.343	REVISTA	1	0	764199
2017/18	23985	SAMUTEAM 06	2017-08-22 21:13:04.007	REVISTA	1	0	764199
2017/18	23987	SAMUTEAM 07	2017-08-22 21:14:06.417	REVISTA	1	0	764199
2017/18	23989	SAMUTEAM 08	2017-08-22 21:15:27.877	C‡DIGO OFERTA 3+1	0	0	764199
2017/18	24002	Jonas Pistolas Team	2017-08-22 21:21:30.620	REVISTA	1	0	776878
2017/18	24012	MichelTeam	2017-08-22 21:25:58.793	REVISTA	1	0	772456
2017/18	24015	Amigos do Estadulho	2017-08-22 21:27:21.293	REVISTA	1	0	776402
2017/18	24018	Gin FC	2017-08-22 21:27:48.653	REVISTA	1	0	772620
2017/18	24022	Sporting Borba79	2017-08-22 21:29:49.083	REVISTA	1	0	791144
2017/18	24025	Pikeno	2017-08-22 21:31:29.680	REVISTA	1	0	790536
2017/18	24027	calcetas	2017-08-22 21:32:12.100	REVISTA	1	0	792890
2017/18	24029	BENFICA UNITED FC	2017-08-22 21:34:14.877	REVISTA	1	0	769365
2017/18	24031	Jpsturbo 1	2017-08-22 21:36:45.830	REVISTA	1	0	790522
2017/18	24047	RFTeam	2017-08-22 21:44:12.883	MB	1	0	774826
2017/18	24053	Berbig∆o assado	2017-08-22 21:45:50.157	MB	1	0	773696
2017/18	24055	JCOS1	2017-08-22 21:48:24.547	REVISTA	1	0	761995
2017/18	24056	JUKA 	2017-08-22 21:49:04.787	MB	1	0	762650
2017/18	24063	Combatentes07	2017-08-22 21:55:34.920	REVISTA	1	0	776907
2017/18	24065	Remates certeiros	2017-08-22 21:56:05.883	REVISTA	1	0	777988
2017/18	24085	Fc.Riskas 	2017-08-22 22:17:28.820	REVISTA	1	0	776091
2017/18	24088	Silver Rangers Tugas	2017-08-22 22:19:53.493	MB	1	0	761913
2017/18	24098	Johnny78	2017-08-22 22:25:07.600	REVISTA	1	0	779062
2017/18	24100	Vale das Onegas F.C.	2017-08-22 22:26:16.390	REVISTA	1	0	765495
2017/18	24107	RuMoAoP3n7a	2017-08-22 22:30:34.740	MB	1	0	781661
2017/18	24108	CALHAUÔS UNITED	2017-08-22 22:31:38.977	REVISTA	1	0	785951
2017/18	24114	Estrutura iluminados	2017-08-22 22:39:11.123	REVISTA	1	0	768481
2017/18	24118	Chicalhada	2017-08-22 22:44:13.243	REVISTA	1	0	780124
2017/18	24123	FC Kacimbados	2017-08-22 22:47:47.927	REVISTA	1	0	772734
2017/18	24140	Godsebio	2017-08-22 23:01:32.990	MB	1	0	778990
2017/18	24141	Wrt Team	2017-08-22 23:02:24.040	MB	1	0	794214
2017/18	24144	Lusitanos FC	2017-08-22 23:05:41.350	REVISTA	1	0	771543
2017/18	24146	∂NCORA PRAIA FUTSAL	2017-08-22 23:06:37.710	REVISTA	1	0	789749
2017/18	24148	Marretas da Liga	2017-08-22 23:11:37.103	PAYPAL	1	0	765115
2017/18	24163	ZÇMachoFC	2017-08-22 23:24:22.850	REVISTA	1	0	766420
2017/18	24166	Academia veterana	2017-08-22 23:32:19.620	MB	1	0	795253
2017/18	24168	CREIXOTEAM	2017-08-22 23:36:10.513	MB	1	0	775962
2017/18	24170	CASA D'BRAS«O 	2017-08-22 23:41:17.583	REVISTA	1	0	769046
2017/18	24173	mineirovsky	2017-08-22 23:43:44.143	REVISTA	1	0	761180
2017/18	24187	Binny United	2017-08-22 23:58:21.720	REVISTA	1	0	764110
2017/18	24209	EmailsFC	2017-08-23 00:16:35.920	REVISTA	1	0	780786
2017/18	24213	Comboio team	2017-08-23 00:22:55.803	REVISTA	1	0	777898
2017/18	24217	RuizinhoTeam	2017-08-23 00:28:39.660	MB	1	0	779462
2017/18	24220	Anti - Porto 	2017-08-23 00:33:25.170	MB	1	0	773854
2017/18	24224	Academicus	2017-08-23 00:36:44.613	MB	1	0	779905
2017/18	24226	Pezinhos D'Ouro	2017-08-23 00:37:59.440	REVISTA	1	0	784002
2017/18	24228	Abrantes fc	2017-08-23 00:40:42.530	REVISTA	1	0	776462
2017/18	24229	SPORTINGSTC	2017-08-23 00:41:25.397	REVISTA	1	0	778579
2017/18	24234	MEP1	2017-08-23 01:08:00.047	REVISTA	1	0	772319
2017/18	24238	Orgulho Alentejano 	2017-08-23 01:13:33.697	REVISTA	1	0	780403
2017/18	24240	Touriga Nacional FC	2017-08-23 01:25:43.057	REVISTA	1	0	783751
2017/18	24244	Sempreaperder	2017-08-23 01:52:52.490	REVISTA	1	0	792404
2017/18	24245	Comendador Eliseu	2017-08-23 01:54:28.693	REVISTA	1	0	772828
2017/18	24246	KP...DKIPA SL	2017-08-23 02:11:39.433	CC	1	0	778966
2017/18	24249	Squadra Di Varela	2017-08-23 02:27:53.600	REVISTA	1	0	782896
2017/18	24252	SL Bajouca	2017-08-23 02:32:50.550	REVISTA	1	0	783660
2017/18	24253	Marta das nabiáas	2017-08-23 02:40:28.753	MB	1	0	778672
2017/18	24256	DUDU TEAM	2017-08-23 02:59:56.907	REVISTA	1	0	795730
2017/18	24259	Jesu°tas Torreenses	2017-08-23 03:37:20.650	REVISTA	1	0	790492
2017/18	24269	UPS	2017-08-23 07:21:03.450	REVISTA	1	0	778489
2017/18	24271	ARBAES TEAM	2017-08-23 08:19:46.260	REVISTA	1	0	781161
2017/18	24273	SuperEnigma	2017-08-23 08:44:43.650	REVISTA	1	0	779551
2017/18	24291	Real Terena Team	2017-08-23 09:28:32.433	REVISTA	1	0	774853
2017/18	24302	SLBarranco	2017-08-23 09:47:15.627	MB	1	0	780762
2017/18	24307	Valonguense	2017-08-23 09:59:06.933	REVISTA	1	0	771016
2017/18	24317	IVOlution Soccer	2017-08-23 10:22:03.527	MB	1	0	773984
2017/18	24338	Le‰es Campe‰es C.P.	2017-08-23 10:43:47.940	REVISTA	1	0	779089
2017/18	24339	Mini Madu	2017-08-23 10:44:24.413	REVISTA	1	0	783377
2017/18	24340	Mega Madu	2017-08-23 10:47:16.240	REVISTA	1	0	783377
2017/18	24342	Fiat Na VIRGEM FC	2017-08-23 10:47:50.780	REVISTA	1	0	770428
2017/18	24344	Os Madus	2017-08-23 10:48:43.053	REVISTA	1	0	783377
2017/18	24349	Parreira	2017-08-23 10:52:03.050	PAYPAL	1	0	771956
2017/18	24351	F.C.BLACKBASS	2017-08-23 10:52:21.363	REVISTA	1	0	760494
2017/18	24360	ncastelo	2017-08-23 11:09:00.360	REVISTA	1	0	768479
2017/18	24367	JohnnyBad FC	2017-08-23 11:17:06.043	PAYPAL	1	0	792858
2017/18	24369	Guga FC	2017-08-23 11:17:37.923	PAYPAL	1	0	792858
2017/18	24389	FC Belem	2017-08-23 11:27:07.340	MB	1	0	767048
2017/18	24390	FC Expo	2017-08-23 11:27:22.240	MB	1	0	767048
2017/18	24391	FC Tiago	2017-08-23 11:27:40.953	MB	1	0	767048
2017/18	24397	Aleixo's Eleven	2017-08-23 11:33:59.760	COFINA	0	0	766405
2017/18	24398	bad boys 17	2017-08-23 11:34:39.090	REVISTA	1	0	786200
2017/18	24399	Le‰es da SÇ B	2017-08-23 11:35:17.973	REVISTA	1	0	761366
2017/18	24401	Aleixo's Eleven B	2017-08-23 11:36:01.000	REVISTA	1	0	766405
2017/18	24416	ninorx	2017-08-23 11:45:57.567	REVISTA	1	0	763795
2017/18	24419	S.S.J.P.N. 	2017-08-23 11:46:40.000	REVISTA	1	0	776189
2017/18	24422	santa meca	2017-08-23 11:48:20.313	REVISTA	1	0	780579
2017/18	24426	kompensan FC	2017-08-23 11:50:24.297	REVISTA	1	0	775663
2017/18	24441	RuiCoMa02	2017-08-23 12:02:41.860	MB	1	0	774435
2017/18	24443	RuiCoMa04	2017-08-23 12:03:07.583	C‡DIGO OFERTA 3+1	0	0	774435
2017/18	24444	Gira_team	2017-08-23 12:04:09.863	REVISTA	1	0	768561
2017/18	24445	MMM	2017-08-23 12:08:26.457	REVISTA	1	0	762603
2017/18	24447	F.C. Sanguinha	2017-08-23 12:11:22.643	REVISTA	1	0	794321
2017/18	24448	CaceTitus Fc	2017-08-23 12:11:56.727	MB	1	0	764447
2017/18	24450	EL DORADO 	2017-08-23 12:12:02.037	REVISTA	1	0	779101
2017/18	24454	J†SeSabe F.C.	2017-08-23 12:16:12.943	MB	1	0	783037
2017/18	24460	MANUSMALVADOS	2017-08-23 12:23:40.440	MB	1	0	762296
2017/18	24461	VAISERDESTA	2017-08-23 12:24:29.410	MB	1	0	762296
2017/18	24474	Farmacia Franco 1904	2017-08-23 12:33:06.577	REVISTA	1	0	771005
2017/18	24475	COVAO22	2017-08-23 12:33:25.520	C‡DIGO OFERTA 3+1	0	0	762296
2017/18	24476	Vimaranense	2017-08-23 12:37:24.550	MB	1	0	760790
2017/18	24477	Santos Sport Clube	2017-08-23 12:37:45.177	MB	1	0	760790
2017/18	24478	Equipa Doutromundo	2017-08-23 12:38:37.607	MB	1	0	760790
2017/18	24486	D Generation X	2017-08-23 12:47:16.743	REVISTA	1	0	791700
2017/18	24491	SPENTA TEAM	2017-08-23 12:51:02.580	REVISTA	1	0	772446
2017/18	24501	mel∆o_dragartos	2017-08-23 13:17:09.183	REVISTA	1	0	764671
2017/18	24507	O Rei Le∆o	2017-08-23 13:24:13.363	REVISTA	1	0	778866
2017/18	24514	HUGO GUEDES	2017-08-23 13:30:35.253	REVISTA	1	0	802539
2017/18	24515	SLBpenta37	2017-08-23 13:32:38.857	MB	1	0	774488
2017/18	24516	Gold Vander	2017-08-23 13:34:52.203	MB	1	0	781263
2017/18	24522	PALP01	2017-08-23 13:43:00.793	REVISTA	1	0	777512
2017/18	24529	Volta Lic†	2017-08-23 13:51:10.630	MB	1	0	781370
2017/18	24544	AMADOR013	2017-08-23 14:05:57.143	REVISTA	1	0	777327
2017/18	24547	C.D.Lavariz	2017-08-23 14:08:53.020	REVISTA	1	0	768356
2017/18	24553	Nifluril Team	2017-08-23 14:17:28.437	MB	1	0	780231
2017/18	24563	Esbrungamabezunga	2017-08-23 14:27:02.713	REVISTA	1	0	779345
2017/18	24564	HELEQUIPA	2017-08-23 14:28:07.950	MB	1	0	781576
2017/18	24567	KARAMELOGOLOS	2017-08-23 14:31:23.133	REVISTA	1	0	788651
2017/18	24570	Charters da China	2017-08-23 14:42:41.893	MB	1	0	789579
2017/18	24572	REDHAWK	2017-08-23 14:45:30.047	REVISTA	1	0	794283
2017/18	24579	Carrega no porco!	2017-08-23 14:51:10.493	PAYPAL	1	0	778006
2017/18	24586	Ruibenfica87	2017-08-23 14:59:29.003	REVISTA	1	0	777212
2017/18	24599	Colinho futebol clube	2017-08-23 15:08:22.203	REVISTA	1	0	772559
2017/18	24605	µRIA_05	2017-08-23 15:13:05.170	REVISTA	1	0	761696
2017/18	24608	µRIA_10	2017-08-23 15:14:33.990	REVISTA	1	0	761696
2017/18	24611	µRIA_11	2017-08-23 15:16:30.233	REVISTA	1	0	761696
2017/18	24613	µRIA_12	2017-08-23 15:17:05.143	C‡DIGO OFERTA 3+1	0	0	761696
2017/18	24624	ESFEROVITE &roofmate	2017-08-23 15:27:14.690	REVISTA	1	0	779166
2017/18	24625	SecurasBar	2017-08-23 15:27:33.037	REVISTA	1	0	766715
2017/18	24629	Campe∆o 36	2017-08-23 15:35:15.410	REVISTA	1	0	772551
2017/18	24634	Bida Bons FC	2017-08-23 15:38:22.367	PAYPAL	1	0	773927
2017/18	24640	S Grilo e Benfica 01	2017-08-23 15:41:41.390	CC	1	0	764735
2017/18	24649	Sarocas Futebol Club	2017-08-23 15:45:18.330	MB	1	0	777732
2017/18	24672	Que Passou se Team	2017-08-23 15:53:21.053	MB	1	0	778371
2017/18	24678	S.E.Cordovas	2017-08-23 15:59:27.503	REVISTA	1	0	772528
2017/18	24688	OndaVerde&Branca	2017-08-23 16:06:47.957	MB	1	0	776757
2017/18	24690	JohnLegs	2017-08-23 16:07:28.217	REVISTA	1	0	789520
2017/18	24700	Anast†cio Team	2017-08-23 16:15:34.830	MB	1	0	781013
2017/18	24703	MSalgueiro Team	2017-08-23 16:16:56.803	MB	1	0	781013
2017/18	24715	Olhosdopizzi F.C.	2017-08-23 16:31:33.213	REVISTA	1	0	777892
2017/18	24726	BENFICA PREMIUM	2017-08-23 16:50:13.593	REVISTA	1	0	789470
2017/18	24731	Raiworld Team	2017-08-23 16:53:47.050	REVISTA	1	0	791080
2017/18	24746	AFONSO FC I	2017-08-23 17:05:28.937	REVISTA	1	0	794794
2017/18	24761	SLBalancal	2017-08-23 17:32:59.587	REVISTA	1	0	792504
2017/18	24763	ARIZ1965	2017-08-23 17:34:57.233	REVISTA	1	0	776489
2017/18	24764	Almeida84	2017-08-23 17:36:14.243	REVISTA	1	0	777212
2017/18	24769	Go Ahead Eagles	2017-08-23 17:41:38.170	REVISTA	1	0	777720
2017/18	24770	JONITAS 2	2017-08-23 17:42:21.570	REVISTA	1	0	768455
2017/18	24781	 Kulembele	2017-08-23 17:49:31.643	REVISTA	1	0	763987
2017/18	24789	Smertin SMC	2017-08-23 18:02:07.790	MB	1	0	792472
2017/18	24790	QuePassouse_FC	2017-08-23 18:02:28.043	REVISTA	1	0	771138
2017/18	24821	Marco_Team	2017-08-23 18:33:04.297	REVISTA	1	0	775562
2017/18	24825	JP Team 02	2017-08-23 18:35:09.293	MB	1	0	764225
2017/18	24826	JP Team 03	2017-08-23 18:35:22.927	MB	1	0	764225
2017/18	24833	JP Team 09	2017-08-23 18:36:42.063	MB	1	0	764225
2017/18	24840	Agora vai	2017-08-23 18:43:02.270	REVISTA	1	0	797655
2017/18	24843	RODIZIO 2	2017-08-23 18:45:41.170	REVISTA	1	0	761727
2017/18	24846	RODIZIO 3	2017-08-23 18:47:11.043	REVISTA	1	0	761727
2017/18	24849	RODIZIO 4	2017-08-23 18:48:11.977	C‡DIGO OFERTA 3+1	0	0	761727
2017/18	24852	PICANHA 1	2017-08-23 18:49:36.530	REVISTA	1	0	761727
2017/18	24855	PICANHA 2	2017-08-23 18:51:09.840	REVISTA	1	0	761727
2017/18	24856	PICANHA 3	2017-08-23 18:52:09.627	REVISTA	1	0	761727
2017/18	24857	PICANHA 4	2017-08-23 18:52:50.957	C‡DIGO OFERTA 3+1	0	0	761727
2017/18	24870	Borredos FC	2017-08-23 19:08:44.983	REVISTA	1	0	775341
2017/18	24873	LitosOVision†rio	2017-08-23 19:13:18.380	MB	1	0	781432
2017/18	24880	Slbaeta1	2017-08-23 19:25:13.373	MB	1	0	787077
2017/18	24882	Fonteseca	2017-08-23 19:25:38.450	REVISTA	1	0	775869
2017/18	24898	pepe_	2017-08-23 19:53:08.430	REVISTA	1	0	775477
2017/18	24908	Benreal de Lamin	2017-08-23 20:20:10.233	REVISTA	1	0	786201
2017/18	24909	FoskaFC	2017-08-23 20:23:27.000	REVISTA	1	0	778679
2017/18	24911	TDM25	2017-08-23 20:30:11.090	REVISTA	1	0	783573
2017/18	24920	Mustang72	2017-08-23 20:42:35.467	REVISTA	1	0	783026
2017/18	24923	Set£bal 2017	2017-08-23 20:44:14.983	MB	1	0	788750
2017/18	24932	Filipecar fc	2017-08-23 20:58:02.443	REVISTA	1	0	764821
2017/18	24934	Mikilindoteam	2017-08-23 20:58:58.650	CC	1	0	775058
2017/18	24945	AMGMG	2017-08-23 21:18:27.860	REVISTA	1	0	775513
2017/18	24959	INVENCIVEIS 5	2017-08-23 21:28:06.620	REVISTA	1	0	763331
2017/18	24960	Pagante	2017-08-23 21:31:42.307	REVISTA	1	0	795723
2017/18	24965	EHGBB	2017-08-23 21:37:31.577	REVISTA	1	0	782733
2017/18	24968	SLBCampe∆o2017/18	2017-08-23 21:39:51.940	PAYPAL	1	0	771949
2017/18	24984	JPedro77	2017-08-23 21:57:16.937	REVISTA	1	0	778125
2017/18	24989	Show Jonas	2017-08-23 22:05:17.970	REVISTA	1	0	767745
2017/18	25007	NANDOMIGUELFOOT	2017-08-23 22:23:18.367	REVISTA	1	0	773691
2017/18	25008	Alcides Unipessoal	2017-08-23 22:23:53.193	MB	1	0	801025
2017/18	25009	Ericeirense 	2017-08-23 22:24:26.370	REVISTA	1	0	792993
2017/18	25010	XokeSquad	2017-08-23 22:26:58.330	REVISTA	1	0	779035
2017/18	25020	Real Muge F.C	2017-08-23 22:34:10.030	PAYPAL	1	0	781922
2017/18	25026	Metniv Team	2017-08-23 22:38:21.977	MB	1	0	766342
2017/18	25030	RelvasTeam	2017-08-23 22:44:27.877	REVISTA	1	0	795270
2017/18	25034	Os Sempre Em PÇ	2017-08-23 22:47:04.487	REVISTA	1	0	774406
2017/18	25040	Albidragon	2017-08-23 22:48:42.023	REVISTA	1	0	781345
2017/18	25048	F.C.RAPOSOS	2017-08-23 22:55:06.740	REVISTA	1	0	774472
2017/18	25054	SILVERTEAM	2017-08-23 23:07:35.990	MB	1	0	764789
2017/18	25085	The Best ON	2017-08-23 23:28:57.900	REVISTA	1	0	784319
2017/18	25099	CMOS	2017-08-23 23:46:31.210	REVISTA	1	0	781207
2017/18	25103	bernardes fc	2017-08-23 23:57:18.947	REVISTA	1	0	778673
2017/18	25106	Juveleoalgarve	2017-08-24 00:11:42.507	REVISTA	1	0	788390
2017/18	25107	AJPeso	2017-08-24 00:14:41.940	REVISTA	1	0	780587
2017/18	25118	LUISMINI	2017-08-24 00:42:09.350	REVISTA	1	0	766212
2017/18	25120	Barotes1	2017-08-24 00:51:53.913	MB	1	0	773621
2017/18	25121	Barotes2	2017-08-24 00:52:27.370	MB	1	0	773621
2017/18	25124	Barotes3	2017-08-24 00:53:02.363	MB	1	0	773621
2017/18	25127	Uniao da Mangueira	2017-08-24 00:55:30.590	REVISTA	1	0	780293
2017/18	25143	Vaz team DOC	2017-08-24 01:52:26.130	MB	1	0	772869
2017/18	25145	The Crows FC	2017-08-24 02:58:20.090	REVISTA	1	0	769167
2017/18	25151	Petanca FC	2017-08-24 07:58:01.970	REVISTA	1	0	768323
2017/18	25155	E-mails&vouchers	2017-08-24 08:47:59.607	REVISTA	1	0	768167
2017/18	25160	LMBTMB	2017-08-24 08:58:30.000	REVISTA	1	0	762736
2017/18	25169	Nmassaneiro	2017-08-24 09:03:24.423	REVISTA	1	0	774728
2017/18	25178	BorgengasTeam	2017-08-24 09:13:13.897	MB	1	0	777213
2017/18	25184	Companhia de Campe‰es	2017-08-24 09:29:31.870	MB	1	0	772732
